birth_state,name,rookie_yr
AL,Austin Adams,2015
MA,Nick Ahmed,2015
Dominican Republic,Hanser Alberto,2015
Germany,Aaron Altherr,2015
FL,Jose Alvarez,2015
CA,Cody Anderson,2015
CA,Matt Andriese,2015
Venezuela,Elvis Araujo,2015
Dominican Republic,Pedro Baez,2015
CT,Matt Barnes,2015
IN,Tucker Barnhart,2015
OH,Chris Bassitt,2015
GA,Tim Beckham,2015
GA,Cam Bedrosian,2015
Panama,Christian Bethancourt,2015
TN,Greg Bird,2015
NV,Michael Blazek,2015
DC,Justin Bour,2015
WA,Matthew Boyd,2015
CA,Aaron Brooks,2015
NV,Kris Bryant,2015
Panama,Enrique Burgos,2015
TX,Billy Burns,2015
VA,Eddie Butler,2015
MA,Joey Butler,2015
Dominican Republic,Arquimedes Caminero,2015
CA,Mark Canha,2015
CA,Curt Casali,2015
,Rusney Castillo,2015
Puerto Rico,Juan Centeno,2015
OH,Andrew Chafin,2015
CA,Kevin Chapman,2015
Puerto Rico,Alex Claudio,2015
TX,Tyler Collins,2015
Dominican Republic,Alex Colome,2015
Puerto Rico,Christian Colon,2015
WA,Michael Conforto,2015
WA,Adam Conley,2015
WI,Erik Cordier,2015
Puerto Rico,Carlos Correa,2015
CA,Brandon Cunniff,2015
AL,Todd Cunningham,2015
AZ,Jaff Decker,2015
NJ,Anthony DeSclafani,2015
DE,Delino DeShields,2015
TX,Tyler Duffey,2015
CA,Matt Duffy,2015
KY,Adam Duvall,2015
OH,Jon Edwards,2015
IN,Jerad Eickhoff,2015
GA,Buck Farmer,2015
TX,Taylor Featherston,2015
TX,Thomas Field,2015
TX,Brandon Finnegan,2015
IL,Mike Foltynewicz,2015
CA,Maikel Franco,2015
Dominican Republic,Carlos Frias,2015
Dominican Republic,Frank Garces,2015
Cuba,Adonis Garcia,2015
CA,Greg Garcia,2015
Dominican Republic,Jason Garcia,2015
Dominican Republic,Yimi Garcia,2015
NY,Steve Geltz,2015
CA,Sean Gilmartin,2015
CA,Erik Goeddel,2015
Dominican Republic,Hector Gomez,2015
KY,Trevor Gott,2015
AL,Kendall Graveman,2015
TX,Randal Grichuk,2015
Cuba,Alex Guerrero,2015
CA,Preston Guilmet,2015
WA,Matt Hague,2015
NY,Mitch Harris,2015
OK,Andrew Heaney,2015
TX,Slade Heathcott,2015
CA,Austin Hedges,2015
Venezuela,Enrique Hernandez,2015
Venezuela,Oscar Hernandez,2015
Colombia,Dilson Herrera,2015
Venezuela,Odubel Herrera,2015
FL,Chris Heston,2015
TX,David Holmberg,2015
Cuba,Raisel Iglesias,2015
TX,Taylor Jungmann,2015
PA,Nate Karns,2015
CA,Keone Kela,2015
OH,Phil Klein,2015
TX,Corey Knebel,2015
CA,Bobby LaFromboise,2015
WA,Jake Lamb,2015
CA,Andrew Lambo,2015
MA,Jack Leathersich,2015
Venezuela,Sandy Leon,2015
CA,Adam Liberatore,2015
Puerto Rico,Francisco Lindor,2015
AZ,Kyle Lobstein,2015
CA,Michael Lorenzen,2015
Dominican Republic,Ketel Marte,2015
Belize,Chris Martin,2015
WA,Trevor May,2015
PA,James McCann,2015
TX,Andrew McKirahan,2015
Dominican Republic,Roman Mendez,2015
CA,Justin Miller,2015
NC,Bryan Mitchell,2015
NY,Johnny Monell,2015
Dominican Republic,Rafael Montero,2015
CA,Mike Montgomery,2015
FL,Adam Morgan,2015
TX,Max Muncy,2015
Dominican Republic,Hector Neris,2015
FL,Justin Nicolino,2015
LA,Aaron Nola,2015
TN,Daniel Norris,2015
MA,Scott Oberg,2015
CA,Edgar Olmos,2015
Brazil,Paulo Orlando,2015
Mexico,Roberto Osuna,2015
FL,Henry Owens,2015
KY,Kyle Parker,2015
IL,Spencer Patton,2015
WI,Ben Paulsen,2015
CA,Joc Pederson,2015
Dominican Republic,Carlos Perez,2015
Venezuela,Hernan Perez,2015
Venezuela,Williams Perez,2015
CA,Shane Peterson,2015
,Tommy Pham,2015
CA,Branden Pinder,2015
Venezuela,Jose Pirela,2015
CA,Stephen Piscotty,2015
IL,Kevin Plawecki,2015
Canada,Dalton Pompey,2015
NJ,Anthony Ranaudo,2015
CA,Rob Rasmussen,2015
TX,Robbie Ray,2015
IL,Kenny Roberts,2015
MO,Clint Robinson,2015
Dominican Republic,Hansel Robles,2015
FL,Carlos Rodon,2015
Puerto Rico,Eduardo Rodriguez,2015
NY,Jason Rogers,2015
TX,David Rollins,2015
Puerto Rico,Eddie Rosario,2015
CA,Joe Ross,2015
OH,Ryan Rua,2015
TX,Cameron Rupp,2015
OH,Addison Russell,2015
FL,Kyle Ryan,2015
FL,Casey Sadler,2015
CA,Tyler Saladino,2015
FL,Keyvius Sampson,2015
CA,Aaron Sanchez,2015
Venezuela,Carlos Sanchez,2015
Dominican Republic,Miguel Sano,2015
Dominican Republic,Domingo Santana,2015
KY,Bo Schultz,2015
OH,Kyle Schwarber,2015
Dominican Republic,Luis Severino,2015
OH,Travis Shaw,2015
NV,Chasen Shreve,2015
NC,Carson Smith,2015
IL,Jake Smolinski,2015
Venezuela,Miguel Socolovich,2015
Cuba,Jorge Soler,2015
PA,Cory Spangenberg,2015
GA,Hunter Strickland,2015
CA,Andrew Susac,2015
TX,Blake Swihart,2015
TX,Noah Syndergaard,2015
NJ,Matt Szczur,2015
TX,Ryan Tepera,2015
VA,Ian Thomas,2015
NM,Aaron Thompson,2015
Cuba,Yasmany Tomas,2015
OK,Kelby Tomlinson,2015
FL,Devon Travis,2015
NY,Nick Tropeano,2015
FL,Preston Tucker,2015
Dominican Republic,Jose Urena,2015
Cuba,Henry Urrutia,2015
Colombia,Gio Urshela,2015
,Felipe Vazquez,2015
CA,Vince Velasquez,2015
TX,Logan Verrett,2015
TX,Pedro Villarreal,2015
Dominican Republic,Arodys Vizcaino,2015
OH,Matt Wisler,2015
CA,Steven Wright,2015
Dominican Republic,Rafael Ynoa,2015
AL,Austin Adams,2015
FL,Jose Alvarez,2015
CA,Cody Anderson,2015
CA,Matt Andriese,2015
Venezuela,Elvis Araujo,2015
Dominican Republic,Pedro Baez,2015
CT,Matt Barnes,2015
OH,Chris Bassitt,2015
GA,Cam Bedrosian,2015
Panama,Christian Bethancourt,2015
NV,Michael Blazek,2015
WA,Matthew Boyd,2015
CA,Aaron Brooks,2015
Panama,Enrique Burgos,2015
VA,Eddie Butler,2015
Dominican Republic,Arquimedes Caminero,2015
OH,Andrew Chafin,2015
CA,Kevin Chapman,2015
Puerto Rico,Alex Claudio,2015
Dominican Republic,Alex Colome,2015
WA,Adam Conley,2015
WI,Erik Cordier,2015
CA,Brandon Cunniff,2015
AZ,Jaff Decker,2015
NJ,Anthony DeSclafani,2015
TX,Tyler Duffey,2015
OH,Jon Edwards,2015
IN,Jerad Eickhoff,2015
GA,Buck Farmer,2015
TX,Brandon Finnegan,2015
IL,Mike Foltynewicz,2015
Dominican Republic,Carlos Frias,2015
Dominican Republic,Frank Garces,2015
CA,Greg Garcia,2015
Dominican Republic,Jason Garcia,2015
Dominican Republic,Yimi Garcia,2015
NY,Steve Geltz,2015
CA,Sean Gilmartin,2015
CA,Erik Goeddel,2015
KY,Trevor Gott,2015
AL,Kendall Graveman,2015
CA,Preston Guilmet,2015
NY,Mitch Harris,2015
OK,Andrew Heaney,2015
Venezuela,Enrique Hernandez,2015
FL,Chris Heston,2015
TX,David Holmberg,2015
Cuba,Raisel Iglesias,2015
TX,Taylor Jungmann,2015
PA,Nate Karns,2015
CA,Keone Kela,2015
OH,Phil Klein,2015
TX,Corey Knebel,2015
CA,Bobby LaFromboise,2015
MA,Jack Leathersich,2015
CA,Adam Liberatore,2015
AZ,Kyle Lobstein,2015
CA,Michael Lorenzen,2015
Belize,Chris Martin,2015
WA,Trevor May,2015
TX,Andrew McKirahan,2015
Dominican Republic,Roman Mendez,2015
CA,Justin Miller,2015
NC,Bryan Mitchell,2015
Dominican Republic,Rafael Montero,2015
CA,Mike Montgomery,2015
FL,Adam Morgan,2015
Dominican Republic,Hector Neris,2015
FL,Justin Nicolino,2015
LA,Aaron Nola,2015
TN,Daniel Norris,2015
MA,Scott Oberg,2015
CA,Edgar Olmos,2015
Mexico,Roberto Osuna,2015
FL,Henry Owens,2015
IL,Spencer Patton,2015
Venezuela,Hernan Perez,2015
Venezuela,Williams Perez,2015
CA,Branden Pinder,2015
IL,Kevin Plawecki,2015
NJ,Anthony Ranaudo,2015
CA,Rob Rasmussen,2015
TX,Robbie Ray,2015
IL,Kenny Roberts,2015
MO,Clint Robinson,2015
Dominican Republic,Hansel Robles,2015
FL,Carlos Rodon,2015
Puerto Rico,Eduardo Rodriguez,2015
TX,David Rollins,2015
CA,Joe Ross,2015
OH,Ryan Rua,2015
FL,Kyle Ryan,2015
FL,Casey Sadler,2015
FL,Keyvius Sampson,2015
CA,Aaron Sanchez,2015
KY,Bo Schultz,2015
Dominican Republic,Luis Severino,2015
NV,Chasen Shreve,2015
NC,Carson Smith,2015
IL,Jake Smolinski,2015
Venezuela,Miguel Socolovich,2015
PA,Cory Spangenberg,2015
GA,Hunter Strickland,2015
TX,Noah Syndergaard,2015
TX,Ryan Tepera,2015
VA,Ian Thomas,2015
NM,Aaron Thompson,2015
NY,Nick Tropeano,2015
Dominican Republic,Jose Urena,2015
,Felipe Vazquez,2015
CA,Vince Velasquez,2015
TX,Logan Verrett,2015
TX,Pedro Villarreal,2015
Dominican Republic,Arodys Vizcaino,2015
OH,Matt Wisler,2015
CA,Steven Wright,2015
Dominican Republic,Cristhian Adames,2016
NY,Tim Adleman,2016
FL,Albert Almora,2016
Dominican Republic,Dario Alvarez,2016
AL,Tim Anderson,2016
NV,Tyler Anderson,2016
Venezuela,Orlando Arcia,2016
FL,Alec Asher,2016
CA,Jett Bandy,2016
CA,Austin Barnes,2016
FL,Jacob Barnes,2016
AK,Tony Barnette,2016
CA,Kyle Barraclough,2016
CA,Jake Barrett,2016
Colombia,Yhonathan Barrios,2016
IL,Buddy Baumann,2016
OK,Dallas Beeler,2016
Puerto Rico,Jose Berrios,2016
CA,Joe Biagini,2016
NV,Aaron Blair,2016
U. S. Virgin Islands,Jabari Blash,2016
FL,Richard Bleier,2016
AL,Buddy Boshers,2016
MD,Matthew Bowman,2016
Venezuela,Silvino Bracho,2016
OK,Archie Bradley,2016
NM,Alex Bregman,2016
CA,Trevor Brown,2016
FL,Keon Broxton,2016
PA,Ryan Buchter,2016
OK,Dylan Bundy,2016
CA,Matt Bush,2016
GA,Byron Buxton,2016
Dominican Republic,Mauricio Cabrera,2016
Venezuela,Ramon Cabrera,2016
Venezuela,Leonel Campos,2016
Mexico,Daniel Castro,2016
Dominican Republic,Miguel Castro,2016
CA,Darrell Ceciliani,2016
TX,Hunter Cervenka,2016
Mexico,Luis Cessa,2016
FL,Mike Clevinger,2016
TX,Jason Coats,2016
Venezuela,Willson Contreras,2016
TN,Caleb Cotham,2016
MO,Danny Coulombe,2016
GA,Kaleb Cowart,2016
CA,Tyler Cravy,2016
FL,Zac Curtis,2016
Nicaragua,Cheslor Cuthbert,2016
AL,David Dahl,2016
,Zach Davies,2016
AR,Pat Dean,2016
MA,Chris Devenski,2016
NY,Aledmys Diaz,2016
Puerto Rico,Edwin Diaz,2016
Venezuela,Jairo Diaz,2016
CA,Alex Dickerson,2016
Dominican Republic,Wilmer Difo,2016
Dominican Republic,Jose Dominguez,2016
OR,Brandon Drury,2016
NC,Ryan Dull,2016
FL,Zach Eflin,2016
CA,Brett Eibner,2016
ID,Brian Ellington,2016
Venezuela,Edwin Escobar,2016
Dominican Republic,Carlos Estevez,2016
Dominican Republic,Michael Feliz,2016
CA,Ramon Flores,2016
OK,Brian Flynn,2016
GA,Adam Frazier,2016
OK,Michael Fulmer,2016
NV,Joey Gallo,2016
GA,John Gant,2016
CA,Dustin Garneau,2016
FL,Ryan Garton,2016
FL,Mychal Givens,2016
SC,Zack Godley,2016
CA,Tyler Goeddel,2016
MS,David Goforth,2016
Panama,Severino Gonzalez,2016
FL,Nick Goody,2016
FL,Jon Gray,2016
CA,Chad Green,2016
Venezuela,Deolis Guerra,2016
Dominican Republic,Junior Guerra,2016
,Yuli Gurriel,2016
IN,Jeremy Hazelbaker,2016
CA,Ryon Healy,2016
SC,Heath Hembree,2016
Dominican Republic,Marco Hernandez,2016
DC,Keith Hessler,2016
Cuba,Dalier Hinojosa,2016
IN,Tyler Holt,2016
Venezuela,Hernan Iribarren,2016
PA,Travis Jankowski,2016
TX,Tyrell Jenkins,2016
AZ,Tommy Joseph,2016
FL,Casey Kelly,2016
TN,Tony Kemp,2016
Germany,Max Kepler,2016
KY,Dean Kiekhefer,2016
DE,Chad Kuhl,2016
CT,John Lamb,2016
PA,Derek Law,2016
Mexico,Arnold Leon,2016
Dominican Republic,Rymer Liriano,2016
LA,Seth Lugo,2016
Japan,Kenta Maeda,2016
LA,Mikie Mahtook,2016
KY,Luke Maile,2016
IN,Sean Manaea,2016
Dominican Republic,Jhan Marinez,2016
OH,Matt Marksberry,2016
FL,Deven Marrero,2016
Dominican Republic,Jefry Marte,2016
CA,Cody Martin,2016
MA,Rafael Martin,2016
NY,Steven Matz,2016
Dominican Republic,Nomar Mazara,2016
TX,Daniel Mengden,2016
SC,Whit Merrifield,2016
Cuba,Ariel Miranda,2016
,Adalberto Mondesi,2016
CA,Jon Moscot,2016
Puerto Rico,Steven Moya,2016
VA,Conor Mullee,2016
,Colton Murray,2016
CA,Joe Musgrove,2016
TX,Tyler Naquin,2016
Venezuela,Omar Narvaez,2016
SC,Zach Neal,2016
Venezuela,Angel Nesbitt,2016
NY,Sean Nolin,2016
Dominican Republic,Nefi Ogando,2016
South Korea,Seunghwan Oh,2016
Venezuela,Rafael Ortega,2016
ID,Josh Osich,2016
South Korea,ByungHo Park,2016
NY,Jarrett Parker,2016
Dominican Republic,Francisco Pena,2016
Venezuela,Jose Peraza,2016
Dominican Republic,Luis Perdomo,2016
Dominican Republic,Jorge Polanco,2016
TX,Matt Purke,2016
Dominican Republic,Jose Ramirez,2016
Venezuela,Edubray Ramos,2016
CA,Josh Ravin,2016
IA,Colin Rea,2016
IN,AJ Reed,2016
TN,Cody Reed,2016
South Korea,Rob Refsnyder,2016
KY,Matt Reynolds,2016
NV,Joey Rickard,2016
Puerto Rico,Yadiel Rivera,2016
NV,Donn Roach,2016
TX,Brady Rodgers,2016
CO,Taylor Rogers,2016
Dominican Republic,Enny Romero,2016
Dominican Republic,Alberto Rosario,2016
TX,Nick Rumbelow,2016
WA,Adrian Sampson,2016
FL,Gary Sanchez,2016
IA,Scott Schebler,2016
LA,Ryan Schimpf,2016
CA,Xavier Scruggs,2016
NC,Corey Seager,2016
Dominican Republic,Pedro Severino,2016
NJ,Richie Shaffer,2016
OR,Braden Shipley,2016
MD,Josh Smith,2016
MO,Mallex Smith,2016
WA,Blake Snell,2016
MN,Sammy Solis,2016
TX,Trevor Story,2016
PA,Ross Stripling,2016
Venezuela,Albert Suarez,2016
FL,Jameson Taillon,2016
CA,Jake Thompson,2016
CA,Trayce Thompson,2016
Venezuela,Ronald Torreyes,2016
TN,Andrew Triggs,2016
CA,Sam Tuivailala,2016
FL,Trea Turner,2016
Mexico,Julio Urias,2016
Mexico,Cesar Vargas,2016
NE,Pat Venditte,2016
TX,Drew VerHagen,2016
FL,Ryan Weber,2016
NC,Tyler White,2016
NV,Joe Wieland,2016
NC,Mason Williams,2016
NC,Mac Williamson,2016
VA,Tyler Wilson,2016
CA,Nick Wittgren,2016
CA,Tony Wolters,2016
Dominican Republic,Michael Ynoa,2016
NY,Tim Adleman,2016
Dominican Republic,Dario Alvarez,2016
NV,Tyler Anderson,2016
FL,Alec Asher,2016
FL,Jacob Barnes,2016
AK,Tony Barnette,2016
CA,Kyle Barraclough,2016
CA,Jake Barrett,2016
Colombia,Yhonathan Barrios,2016
IL,Buddy Baumann,2016
OK,Dallas Beeler,2016
Puerto Rico,Jose Berrios,2016
CA,Joe Biagini,2016
NV,Aaron Blair,2016
FL,Richard Bleier,2016
AL,Buddy Boshers,2016
MD,Matthew Bowman,2016
Venezuela,Silvino Bracho,2016
OK,Archie Bradley,2016
PA,Ryan Buchter,2016
OK,Dylan Bundy,2016
CA,Matt Bush,2016
Dominican Republic,Mauricio Cabrera,2016
Venezuela,Leonel Campos,2016
Dominican Republic,Miguel Castro,2016
TX,Hunter Cervenka,2016
Mexico,Luis Cessa,2016
FL,Mike Clevinger,2016
TN,Caleb Cotham,2016
MO,Danny Coulombe,2016
CA,Tyler Cravy,2016
FL,Zac Curtis,2016
,Zach Davies,2016
AR,Pat Dean,2016
MA,Chris Devenski,2016
Puerto Rico,Edwin Diaz,2016
Venezuela,Jairo Diaz,2016
Dominican Republic,Jose Dominguez,2016
NC,Ryan Dull,2016
FL,Zach Eflin,2016
ID,Brian Ellington,2016
Venezuela,Edwin Escobar,2016
Dominican Republic,Carlos Estevez,2016
Dominican Republic,Michael Feliz,2016
OK,Brian Flynn,2016
OK,Michael Fulmer,2016
GA,John Gant,2016
FL,Ryan Garton,2016
FL,Mychal Givens,2016
SC,Zack Godley,2016
MS,David Goforth,2016
Panama,Severino Gonzalez,2016
FL,Nick Goody,2016
FL,Jon Gray,2016
CA,Chad Green,2016
Venezuela,Deolis Guerra,2016
Dominican Republic,Junior Guerra,2016
SC,Heath Hembree,2016
DC,Keith Hessler,2016
Cuba,Dalier Hinojosa,2016
IN,Tyler Holt,2016
TX,Tyrell Jenkins,2016
FL,Casey Kelly,2016
KY,Dean Kiekhefer,2016
DE,Chad Kuhl,2016
CT,John Lamb,2016
PA,Derek Law,2016
Mexico,Arnold Leon,2016
LA,Seth Lugo,2016
Japan,Kenta Maeda,2016
IN,Sean Manaea,2016
Dominican Republic,Jhan Marinez,2016
OH,Matt Marksberry,2016
CA,Cody Martin,2016
MA,Rafael Martin,2016
NY,Steven Matz,2016
TX,Daniel Mengden,2016
Cuba,Ariel Miranda,2016
CA,Jon Moscot,2016
VA,Conor Mullee,2016
,Colton Murray,2016
CA,Joe Musgrove,2016
SC,Zach Neal,2016
Venezuela,Angel Nesbitt,2016
NY,Sean Nolin,2016
Dominican Republic,Nefi Ogando,2016
South Korea,Seunghwan Oh,2016
ID,Josh Osich,2016
Dominican Republic,Luis Perdomo,2016
TX,Matt Purke,2016
Dominican Republic,Jose Ramirez,2016
Venezuela,Edubray Ramos,2016
CA,Josh Ravin,2016
IA,Colin Rea,2016
TN,Cody Reed,2016
NV,Donn Roach,2016
TX,Brady Rodgers,2016
CO,Taylor Rogers,2016
Dominican Republic,Enny Romero,2016
TX,Nick Rumbelow,2016
WA,Adrian Sampson,2016
OR,Braden Shipley,2016
MD,Josh Smith,2016
WA,Blake Snell,2016
MN,Sammy Solis,2016
PA,Ross Stripling,2016
Venezuela,Albert Suarez,2016
FL,Jameson Taillon,2016
CA,Jake Thompson,2016
TN,Andrew Triggs,2016
CA,Sam Tuivailala,2016
Mexico,Julio Urias,2016
Mexico,Cesar Vargas,2016
NE,Pat Venditte,2016
TX,Drew VerHagen,2016
FL,Ryan Weber,2016
NC,Tyler White,2016
NV,Joe Wieland,2016
VA,Tyler Wilson,2016
CA,Nick Wittgren,2016
Dominican Republic,Michael Ynoa,2016
